6.2800	0.1933	0.0000	162.2067	0.0000	6.3112	21.9624
6.2800	0.0353	0.0000	50.3064	0.0000	6.3682	22.0057
6.2800	0.1972	0.0000	74.2212	0.0000	6.2043	22.0483
6.2800	0.3331	0.0000	103.5211	0.0000	6.0738	22.0912
6.2800	0.0800	0.0000	53.9562	0.0000	6.3246	22.1357
6.2800	0.0811	0.0000	35.3490	0.0000	6.3216	22.1791
6.2800	-0.0479	0.0000	28.5267	0.0000	6.4453	22.2224
6.2800	-0.0068	0.0000	1.3925	0.0000	6.4092	22.2653
6.2800	-0.0503	0.0000	27.2981	0.0000	6.4487	22.3094
6.2800	0.0699	0.0000	29.7945	0.0000	6.3254	22.3524
6.2800	0.0980	0.0000	101.2833	0.0000	6.3005	22.3954
6.2800	0.1683	0.0000	97.9586	0.0000	6.2402	22.4379
6.2800	0.1586	0.0000	55.1085	0.0000	6.2590	22.4809
6.2800	0.3959	0.0000	173.0157	0.0000	6.0328	22.5234
6.2800	0.1761	0.0000	82.5777	0.0000	6.2484	22.5672
6.2800	0.1283	0.0000	20.4704	0.0000	6.2912	22.6113
6.2800	0.0264	0.0000	65.4402	0.0000	6.3951	22.6546
6.2800	-0.1177	0.0000	-44.7118	0.0000	6.5342	22.6983
6.2800	0.2576	0.0000	123.2779	0.0000	6.1573	22.7420
6.2800	0.1442	0.0000	47.5806	0.0000	6.2718	22.7846
6.2800	0.1583	0.0000	73.7660	0.0000	6.2555	22.8276
6.2800	0.1735	0.0000	100.4810	0.0000	6.2444	22.8705
6.2800	-0.0164	0.0000	-13.3172	0.0000	6.4234	22.9150
6.2800	0.1872	0.0000	69.3659	0.0000	6.2239	22.9572
6.2800	0.2609	0.0000	124.9872	0.0000	6.1573	23.0005
6.2800	0.0450	0.0000	-1.7204	0.0000	6.3661	23.0446
6.2800	0.1416	0.0000	46.6523	0.0000	6.2653	23.0872
6.2800	0.2517	0.0000	101.2035	0.0000	6.1587	23.1301
6.2800	0.3438	0.0000	109.6854	0.0000	6.0742	23.1731
6.2800	-0.0677	0.0000	34.6537	0.0000	6.4957	23.2176
6.2800	0.0133	0.0000	58.9629	0.0000	6.4008	23.2605
6.2800	0.2508	0.0000	119.8685	0.0000	6.1639	23.3035
6.2800	-0.0559	0.0000	24.4810	0.0000	6.4647	23.3487
6.2800	0.3853	0.0000	129.5551	0.0000	6.0229	23.3898
6.2800	0.3023	0.0000	126.9113	0.0000	6.1124	23.4323
6.2800	0.1401	0.0000	64.7152	0.0000	6.2727	23.4764
6.2800	0.1296	0.0000	59.4804	0.0000	6.2839	23.5198
6.2800	0.0730	0.0000	88.6844	0.0000	6.3458	23.5631
6.2800	0.1079	0.0000	67.7808	0.0000	6.3082	23.6076
6.2800	0.0832	0.0000	36.2906	0.0000	6.3349	23.6505
6.2800	0.2667	0.0000	146.7582	0.0000	6.1511	23.6935
6.2800	0.3391	0.0000	125.5938	0.0000	6.0783	23.7368
6.2800	0.1702	0.0000	98.8598	0.0000	6.2449	23.7798
6.2800	0.2721	0.0000	111.3366	0.0000	6.1492	23.8220
6.2800	0.0458	0.0000	75.1494	0.0000	6.36.2800	-0.0313	0.0000	52.5693	0.0000	6.449692	23.8668
9	23.9132
6.2800	-0.1010	0.0000	-17.5874	0.0000	6.4999	23.9539
6.2800	0.1032	0.0000	27.1899	0.0000	6.2981	23.9964
6.2800	-0.0494	0.0000	9.2273	0.0000	6.4426	24.0405
6.2800	0.2409	0.0000	96.2411	0.0000	6.1536	24.0835
6.2800	0.3464	0.0000	110.0720	0.0000	6.0502	24.1257
6.2800	0.2724	0.0000	92.4303	0.0000	6.1303	24.1690
6.2800	0.0815	0.0000	93.0223	0.0000	6.3199	24.2131
6.2800	0.2147	0.0000	64.3260	0.0000	6.1815	24.2557
6.2800	0.1730	0.0000	24.5437	0.0000	6.2163	24.2994
6.2800	-0.0484	0.0000	-28.7776	0.0000	6.4335	24.3435
6.2800	0.1946	0.0000	92.0509	0.0000	6.1925	24.3857
6.2800	0.0779	0.0000	14.6757	0.0000	6.3133	24.4306
6.2800	-0.0671	0.0000	-38.5105	0.0000	6.4568	24.4731
6.2800	0.1029	0.0000	65.3515	0.0000	6.3048	24.5161
6.2800	0.2723	0.0000	66.1245	0.0000	6.0154	24.5583
6.2800	0.2489	0.0000	176.3946	0.0000	6.1710	24.6024
6.2800	0.2191	0.0000	142.9293	0.0000	6.2043	24.6442
6.2800	-0.1233	0.0000	6.2681	0.0000	6.5523	24.6894
6.2800	-0.0579	0.0000	22.7398	0.0000	6.4635	24.7339
6.2800	0.3866	0.0000	149.9152	0.0000	6.0261	24.7742
6.2800	0.0929	0.0000	98.6485	0.0000	6.3195	24.8187
6.2800	0.0380	0.0000	33.1517	0.0000	6.3787	24.8612
6.2800	0.1795	0.0000	65.2238	0.0000	6.2299	24.9053
6.2800	0.0532	0.0000	40.7420	0.0000	6.3559	24.9490
6.2800	0.3197	0.0000	154.8619	0.0000	6.1007	24.9901
